radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,270,77,5,3002,0,5.983912,50.042032,18690,58,1,1311175122,1536223045,0
GSM,270,1,1030,15858,0,5.935158,50.049534,17697,24,1,1311175122,1406680147,0
GSM,270,77,5,3003,0,5.957582,50.064443,9257,33,1,1311175122,1541557538,0
GSM,270,1,1030,15859,0,5.959206,50.067861,7489,15,1,1311175122,1405297934,0
GSM,270,1,1030,15856,0,6.000572,50.085931,9537,26,1,1311175122,1405297876,0
GSM,270,99,14,26253,0,5.996166,50.088859,16290,36,1,1311175122,1420869093,0
GSM,270,1,1030,15047,0,5.988386,50.073929,6185,9,1,1311175122,1395126877,0
GSM,270,1,1030,11303,0,5.935808,50.064676,8638,33,1,1311175122,1427723651,0
GSM,270,77,5,53,0,5.999501,50.060964,10394,23,1,1311175122,1466041249,0
GSM,270,77,5,3893,0,6.040691,50.105883,14043,160,1,1311175122,1541560469,0
GSM,270,99,14,25332,0,5.982059,50.099719,10956,65,1,1311175122,1420869153,0
GSM,270,1,1030,11323,0,5.988236,50.066071,1000,4,1,1311175122,1314341304,0
GSM,270,77,5,1591,0,5.916831,50.053646,13042,54,1,1311175122,1536214130,0
GSM,270,1,1030,15766,0,5.986122,50.063274,5398,18,1,1311175122,1373549931,0
GSM,270,1,1030,15689,0,5.947034,50.067135,3143,11,1,1311175122,1395988696,0
GSM,270,77,5,1362,0,6.044214,50.09198,17826,130,1,1311175122,1541562599,0
GSM,270,77,5,12,0,6.013849,50.098505,11419,55,1,1311175122,1466041396,0
GSM,270,1,1030,15095,0,6.063477,50.084213,11399,107,1,1311175122,1416624986,0
GSM,270,1,1030,15630,0,5.977627,50.0854,5945,14,1,1311175122,1396318289,0
GSM,270,99,14,26252,0,6.072393,50.072802,12924,61,1,1311175122,1419650699,0
GSM,270,77,5,3721,0,6.069453,50.151404,11217,125,1,1311175122,1502862066,0
GSM,270,1,1030,15094,0,6.071916,50.054543,44425,491,1,1311175122,1417233317,0
GSM,270,77,5,63,0,6.083641,50.041016,31197,271,1,1311175122,1538693676,0
GSM,270,99,14,25501,0,5.964691,50.083361,12030,39,1,1311175122,1420869215,0
GSM,270,1,1030,15048,0,5.791645,50.001962,16417,71,1,1311175122,1424931783,0
GSM,270,1,1030,11310,0,6.12177,49.954981,15308,44,1,1311175769,1414384350,0
GSM,270,1,1030,15719,0,5.989597,50.046699,13262,15,1,1311175769,1414568440,0
GSM,270,77,5,3121,0,6.030483,50.024049,7721,32,1,1311175769,1536223184,0
GSM,270,1,1030,15157,0,6.067898,50.036561,37295,370,1,1311175769,1416625227,0
GSM,270,1,1030,15755,0,6.008872,50.039572,11730,5,1,1311175769,1363054447,0
GSM,270,1,1030,11320,0,5.929452,49.999666,19363,33,1,1311175769,1416209569,0
GSM,270,99,14,26244,0,6.073939,50.038262,11725,90,1,1311175769,1421227892,0
GSM,270,77,5,33,0,6.018474,50.074073,8076,55,1,1311175769,1536223396,0
GSM,270,77,5,201,0,6.084815,49.963216,15785,110,1,1311175769,1536300395,0
GSM,270,1,1030,15086,0,5.993216,50.060578,3337,8,1,1311175769,1432444576,0
GSM,270,99,14,25292,0,5.9355,50.032058,10919,19,1,1311175769,1416280093,0
GSM,270,1,1030,15722,0,5.976699,50.06264,3787,5,1,1311175769,1314341894,0
GSM,270,1,1030,15765,0,5.97861,50.054028,10966,11,1,1311175769,1346111455,0
GSM,270,77,5,1161,0,6.02282,49.933161,23245,181,1,1311175769,1538692273,0
GSM,270,77,5,3123,0,5.952558,49.997982,7804,23,1,1311175769,1463527623,0
GSM,270,99,14,26341,0,6.086682,49.973005,12142,104,1,1311175769,1421228420,0
GSM,270,77,5,32,0,6.031137,50.046469,9371,142,1,1311175769,1536223396,0
GSM,270,1,1030,15365,0,5.960445,49.903881,26098,277,1,1311175769,1411012030,0
GSM,270,99,14,26233,0,6.055746,49.952851,25904,28,1,1311175769,1421228549,0
GSM,270,99,14,25481,0,6.063484,50.036453,6025,16,1,1311175769,1421227790,0
GSM,270,1,1030,15020,0,6.091168,49.969371,15452,630,1,1311175769,1411353517,0
GSM,270,99,14,25451,0,6.092495,49.903806,30986,138,1,1311175769,1421228144,0
GSM,270,99,14,25291,0,5.912368,50.046548,5990,35,1,1311175769,1420869694,0
GSM,270,77,5,73,0,6.089813,50.025688,22034,274,1,1311176025,1538693676,0
GSM,270,99,14,26243,0,6.084144,50.005868,13262,98,1,1311176025,1421228135,0
GSM,270,1,1030,11322,0,5.952871,49.916864,18060,17,1,1311176025,1413368543,0
GSM,270,99,14,26241,0,6.164639,50.03101,16574,75,1,1311176025,1421200925,0
GSM,270,1,1030,15757,0,5.92431,50.013217,7207,2,1,1311176025,1350919251,0
GSM,270,77,5,1592,0,5.970635,50.025208,8877,51,1,1311176025,1536299335,0
GSM,270,77,2,883,0,6.08511,49.903371,19045,23,1,1311176025,1538691576,0
GSM,270,99,14,25423,0,5.943649,49.951643,18078,24,1,1311176025,1421153203,0
GSM,270,77,5,2393,0,6.125194,50.003167,18809,244,1,1311176025,1538693676,0
GSM,270,1,1030,15718,0,6.042272,49.937145,14453,23,1,1311176025,1442968272,0
GSM,270,1,1030,15721,0,5.951152,50.057151,2812,2,1,1311176025,1314342617,0
GSM,270,1,1030,11309,0,6.076559,50.029747,36464,445,1,1311176025,1416874386,0
GSM,270,1,1030,15191,0,6.06094,49.856245,23510,214,1,1311176025,1406703781,0
GSM,270,77,5,1113,0,5.892786,49.980924,21520,215,1,1311176025,1542887926,0
GSM,270,1,1030,15158,0,6.088673,50.011562,19683,491,1,1311224052,1416230140,0
GSM,270,1,1030,15205,0,6.237882,49.810418,33201,138,1,1311224052,1402549089,0
GSM,270,99,12,26121,0,6.173551,49.69718,42721,16,1,1311203967,1311203967,0
GSM,270,77,2,801,0,6.23527,49.652463,48941,1237,1,1311224052,1536302659,0
GSM,270,99,14,25331,0,6.034097,50.140175,9010,53,1,1311226248,1420867115,0
GSM,270,77,5,3763,0,6.042292,50.122178,10902,122,1,1311226248,1541563019,0
GSM,270,77,5,1363,0,5.990185,50.106225,8193,45,1,1311226248,1541562599,0
GSM,270,1,1030,15780,0,6.027561,50.170886,15273,148,1,1311226248,1417170864,0
GSM,270,1,1030,11324,0,5.995556,50.085526,4829,3,1,1311226248,1317782877,0
GSM,270,77,5,62,0,6.092463,50.007696,30193,282,1,1311226248,1538693355,0
GSM,270,1,1030,15763,0,6.057896,50.075765,7926,19,1,1311226248,1413588716,0
GSM,270,1,1030,15500,0,6.058644,50.149538,10805,1327,1,1311230791,1446115423,0
GSM,270,99,14,25502,0,6.037514,50.043853,17787,14,1,1311230791,1409647918,0
GSM,270,77,5,3892,0,6.087502,50.047431,12485,245,1,1311230791,1538692925,0
GSM,270,1,1030,15870,0,6.084208,50.123755,18261,419,1,1311230791,1416230917,0
GSM,270,77,2,9991,0,6.098678,49.812064,4805,68,1,1311234161,1536300955,0
GSM,270,77,2,9992,0,6.100844,49.819086,5734,43,1,1311234161,1468129946,0
GSM,270,1,1030,15707,0,6.103482,49.809887,13394,210,1,1311234161,1405055151,0
GSM,270,99,14,26461,0,6.099053,49.807625,22125,59,1,1311234161,1421229353,0
GSM,270,77,2,1502,0,6.083023,49.802102,10366,251,1,1311234161,1536301042,0
GSM,270,99,14,25321,0,6.079838,49.808095,22044,17,1,1311234161,1418263155,0
GSM,270,77,2,232,0,6.099905,49.833819,8042,365,1,1311234161,1536301042,0
GSM,270,1,1030,15708,0,6.091148,49.802763,5920,17,1,1311234161,1381381138,0
GSM,270,1,1030,12307,0,6.104864,49.795106,23539,216,1,1311234161,1404431701,0
GSM,270,99,14,25111,0,6.102304,49.798631,23137,82,1,1311234161,1421229821,0
GSM,270,1,1030,15471,0,6.102855,49.802664,12618,26,1,1311234161,1406298090,0
GSM,270,1,1030,15186,0,6.096581,49.833599,6342,151,1,1311234161,1386253775,0
GSM,270,77,2,1501,0,6.09903,49.79473,15453,212,1,1311234161,1481765188,0
GSM,270,99,14,26462,0,6.094226,49.815526,10537,17,1,1311234161,1416361336,0
GSM,270,77,2,873,0,6.069414,49.798078,23177,196,1,1311234676,1492344532,0
GSM,270,99,14,26022,0,6.099044,49.833658,3582,61,1,1311234676,1421115487,0
GSM,270,77,2,10232,0,6.100296,49.830689,3287,40,1,1311220693,1311220693,0
GSM,270,1,1030,15034,0,6.08736,49.799507,23000,28,1,1311236247,1397006505,0
GSM,270,1,1030,12309,0,6.08162,49.796704,23310,37,1,1311240157,1404368258,0
GSM,270,1,1030,15706,0,6.09952,49.824319,5678,169,1,1311240157,1404508749,0
GSM,270,77,2,3771,0,6.074409,49.791563,6894,189,1,1311240416,1468307990,0
GSM,270,1,1030,15303,0,6.100308,49.805999,24232,44,1,1311240675,1405902810,0
GSM,270,1,1030,15516,0,6.109158,49.798587,23176,98,1,1311246377,1404368319,0
GSM,270,1,1030,12308,0,6.087024,49.776534,25554,236,1,1311246377,1404432182,0
GSM,270,1,1030,15250,0,6.096536,49.765459,23553,139,1,1311246506,1400548093,0
GSM,270,1,1030,15901,0,6.104916,49.757716,7047,27,1,1311246506,1371629252,0
GSM,270,1,1030,15904,0,6.093047,49.761911,8567,112,1,1311246506,1385786081,0
GSM,270,1,1030,15903,0,6.097184,49.751142,9750,159,1,1311246506,1385786023,0
GSM,270,1,1030,15204,0,6.109721,49.747266,10197,201,1,1311246634,1386584573,0
GSM,270,1,1030,15251,0,6.087832,49.746644,10289,40,1,1311246634,1400222253,0
GSM,270,1,1030,15506,0,6.099374,49.725764,3269,56,1,1311246893,1400063167,0
GSM,270,1,1030,15505,0,6.1324310302734,49.705581665039,1000,1,1,1311226879,1311226879,0
GSM,270,1,1030,15275,0,6.096181,49.740045,4634,63,1,1311246893,1401070086,0
GSM,270,1,1030,11352,0,6.120893,49.741715,29660,30,1,1311246893,1400559649,0
GSM,270,1,1030,15507,0,6.128998,49.706269,1000,2,1,1311246893,1337040757,0
GSM,270,1,1030,15237,0,6.124914,49.721211,7850,42,1,1311246893,1385994798,0
GSM,270,1,1030,15119,0,6.13949,49.69399,8627,186,1,1311247022,1386644178,0
GSM,270,1,1010,15801,0,6.129751,49.665986,11165,42,1,1311247022,1375422772,0
GSM,270,1,1010,15343,0,6.134737,49.673412,6371,134,1,1311247150,1388362144,0
GSM,270,1,1030,15118,0,6.136398,49.704533,7473,233,1,1311247150,1386644056,0
GSM,270,1,1010,15911,0,6.130005,49.682511,7283,30,1,1311247150,1375422772,0
GSM,270,1,1010,15909,0,6.135366,49.673996,4333,131,1,1311247279,1385994318,0
GSM,270,1,1010,15910,0,6.108855,49.658009,8101,84,1,1311247279,1376990930,0
GSM,270,1,1010,15344,0,6.133323,49.665843,4293,174,1,1311247279,1388745586,0
GSM,270,1,1010,15235,0,6.122558,49.662949,7490,133,1,1311247408,1385067994,0
GSM,270,1,1010,15803,0,6.127411,49.654142,5909,177,1,1311247408,1386000503,0
GSM,270,1,1010,15324,0,6.127994,49.650988,8823,130,1,1311247408,1388801138,0
GSM,270,1,1010,15802,0,6.130911,49.639517,3398,28,1,1311247537,1375422772,0
GSM,270,1,1010,15234,0,6.129162,49.656726,3524,184,1,1311247537,1386644598,0
GSM,270,1,1010,15325,0,6.13048,49.642071,3400,190,1,1311247537,1388801197,0
GSM,270,1,1010,15233,0,6.13253,49.664267,7367,83,1,1311247537,1386644538,0
GSM,270,1,1010,40006,0,6.13957,49.633759,3162,10,1,1311247666,1390368561,0
GSM,270,1,1010,15013,0,6.136355,49.632086,10157,241,1,1311247795,1379566419,0
GSM,270,1,1010,15447,0,6.145616,49.625783,11737,65,1,1311247795,1371629671,0
GSM,270,1,1010,15446,0,6.134311,49.649116,9065,68,1,1311247924,1379066227,0
GSM,270,1,1030,15812,0,6.185794,49.652135,9748,492,1,1311248183,1408433793,0
GSM,270,1,1030,15350,0,6.096653,49.624602,17580,19,1,1311248183,1396011470,0
GSM,270,1,1010,15422,0,6.193001,49.637958,12285,527,1,1311248183,1379972951,0
GSM,270,1,1030,15349,0,6.181702,49.632988,25281,657,1,1311248183,1405391215,0
GSM,270,1,1010,15421,0,6.188387,49.626875,15936,632,1,1311248312,1379988501,0
GSM,270,1,1030,15033,0,6.213621,49.633085,23672,496,1,1311248312,1389743508,0
GSM,270,1,1030,15431,0,6.206489,49.625424,18976,1106,1,1311248312,1397093233,0
GSM,270,1,1030,15011,0,6.215284,49.623994,22870,1613,1,1311248312,1396215727,0
GSM,270,1,1030,15348,0,6.236017,49.663392,36995,598,1,1311248312,1405440099,0
GSM,270,1,1010,15420,0,6.194425,49.632937,19530,1182,1,1311248312,1379657966,0
GSM,270,1,1030,13128,0,6.240288,49.625949,34479,650,1,1311248441,1396234577,0
GSM,270,1,1030,15427,0,6.300176,49.639759,35679,1690,1,1311248441,1398302049,0
GSM,270,1,1030,15476,0,6.232213,49.619021,33265,457,1,1311248570,1399855295,0
GSM,270,1,1030,15429,0,6.357136,49.663244,25549,2000,1,1311248828,1398301870,0
GSM,270,1,1030,14129,0,6.334108,49.657771,25090,160,1,1311248828,1395723783,0
GSM,270,1,1030,15430,0,6.333541,49.653898,26003,2000,1,1311248828,1398301989,0
GSM,270,1,1030,15485,0,6.380785,49.670845,25259,2000,1,1311248957,1398210788,0
GSM,270,1,1030,15486,0,6.34112,49.720925,38989,1193,1,1311248957,1398132418,0
GSM,270,1,1030,15789,0,6.416944,49.695231,26584,183,1,1311249086,1398307528,0
GSM,270,1,1030,15683,0,6.535633,49.75115,47572,203,1,1311251677,1421731198,0
GSM,270,77,6,2271,0,6.386565,49.671884,35726,1265,1,1311568269,1542014208,0
GSM,270,1,1030,15031,0,6.200818,49.60595,35903,445,1,1311569188,1389066580,0
GSM,270,1,1010,15574,0,6.186322,49.624613,10249,323,1,1311569448,1380314984,0
GSM,270,1,1010,12196,0,6.182421,49.623522,12539,256,1,1311569448,1378869061,0
GSM,270,1,65522,15575,0,6.172128,49.610201,4851,11,1,1311569578,1342404640,0
GSM,270,1,1010,15814,0,6.180847,49.621766,17621,447,1,1311569578,1379653584,0
GSM,270,1,1010,15534,0,6.175904,49.608493,14937,461,1,1311569578,1379605297,0
GSM,270,1,1010,15536,0,6.170763,49.609111,15246,319,1,1311569578,1366161662,0
GSM,270,1,1010,15535,0,6.167682,49.600868,26942,730,1,1311569578,1379658146,0
GSM,270,1,1010,15673,0,6.15425,49.592569,9003,115,1,1311569578,1364472735,0
GSM,270,1,1010,15674,0,6.148108,49.581831,19423,118,1,1311569708,1370725669,0
GSM,270,1,1010,15825,0,6.130501,49.576436,13823,345,1,1311569838,1369264974,0
GSM,270,1,1010,15089,0,6.123884,49.574447,13145,458,1,1311569838,1352485471,0
GSM,270,1,1010,15054,0,6.129443,49.572847,30944,835,1,1311569838,1384492376,0
GSM,270,1,1010,15826,0,6.124318,49.57428,29221,1043,1,1311569838,1372251140,0
GSM,270,1,65522,15053,0,6.140169,49.568094,9650,17,1,1311569969,1358230968,0
GSM,270,1,1010,15382,0,6.116651,49.505122,15422,471,1,1311572190,1384962147,0
GSM,270,1,1010,15397,0,6.116472,49.500116,16643,469,1,1311572320,1384987073,0
GSM,270,1,1010,15399,0,6.106697,49.488729,18074,198,1,1311572320,1379989834,0
GSM,270,1,34306,12385,0,6.119424,49.453219,3138,17,1,1311572580,1321774661,0
GSM,270,1,1010,15177,0,6.088602,49.489827,6667,73,1,1311572580,1382959063,0
GSM,270,1,1010,15523,0,6.117026,49.478512,18910,69,1,1311572580,1384987073,0
GSM,270,1,1010,11151,0,6.089595,49.4866,18758,333,1,1311572580,1382498104,0
GSM,270,99,11,12212,0,6.1186981201172,49.543533325195,1000,1,1,1311550278,1311550278,0
GSM,270,99,12,22233,0,6.118011,49.542389,1000,7,1,1311580938,1314141588,0
GSM,270,1,1010,15815,0,6.169948,49.619551,9625,385,1,1311580938,1375176055,0
GSM,270,77,1,4942,0,6.163775,49.606928,16118,2000,1,1311580938,1549957995,0
GSM,270,77,3,251,0,6.119784,49.527668,18399,1137,1,1311680024,1542683262,0
GSM,270,77,3,382,0,6.127383,49.484481,22554,1956,1,1311680024,1547460623,0
GSM,270,77,1,1181,0,6.12911,49.563058,14419,470,1,1311680024,1400490397,0
GSM,270,77,1,11181,0,6.135755,49.569676,7397,85,1,1311680024,1328285207,0
GSM,270,77,1,632,0,6.162978,49.591641,22971,1021,1,1311680024,1549859603,0
GSM,270,77,1,661,0,6.169528,49.608429,18034,707,1,1311680024,1548293748,0
GSM,270,77,1,673,0,6.152298,49.577786,17327,1196,1,1311680024,1544437879,0
GSM,270,77,1,2101,0,6.171751,49.604287,22225,2000,1,1311680024,1549593721,0
GSM,270,77,1,4941,0,6.175413,49.61567,5468,2000,1,1311680024,1548837283,0
GSM,270,77,1,2041,0,6.187061,49.620802,8098,2000,1,1311680024,1548379463,0
GSM,270,77,1,1241,0,6.174778,49.619633,9269,1014,1,1311680024,1538157412,0
GSM,270,77,1,3612,0,6.173951,49.624411,11533,600,1,1311680024,1542263466,0
GSM,270,77,1,3531,0,6.186058,49.638649,24874,1544,1,1311680024,1531182213,0
GSM,270,77,1,3321,0,6.187926,49.635538,21835,1999,1,1311680024,1548833298,0
GSM,270,77,1,3513,0,6.187179,49.636039,24609,1470,1,1311680024,1535418836,0
GSM,270,77,1,833,0,6.204507,49.632683,24617,844,1,1311680024,1400652327,0
GSM,270,77,1,3731,0,6.231122,49.638893,29454,1096,1,1311680024,1400652327,0
GSM,270,77,1,531,0,6.171228,49.64491,5024,2000,1,1311680024,1538158234,0
GSM,270,77,65281,3731,0,6.241837,49.637833,1023,9,1,1311680024,1346063876,0
GSM,270,77,1,831,0,6.275015,49.636561,28562,1032,1,1311680024,1400816687,0
GSM,270,77,6,473,0,6.261437,49.649187,16146,1138,1,1311680024,1545382027,0
GSM,270,77,6,2272,0,6.292669,49.64732,26066,1151,1,1311680024,1544494171,0
GSM,270,77,1,1751,0,6.277949,49.653244,25477,999,1,1311680024,1401078700,0
GSM,270,77,1,812,0,6.291651,49.6433,24168,937,1,1311680024,1400719123,0
GSM,270,77,2,3042,0,6.3745,49.674772,24996,1937,1,1311680024,1548750896,0
GSM,270,77,2,442,0,6.294102,49.673573,25107,502,1,1311680024,1531292554,0
GSM,270,77,2,3043,0,6.278297,49.732157,21755,838,1,1311680024,1548750530,0
GSM,270,77,1,821,0,6.285089,49.646354,21366,1631,1,1311680024,1400740391,0
GSM,270,77,6,472,0,6.368407,49.662426,23772,1053,1,1311680024,1544494171,0
GSM,270,77,6,482,0,6.380296,49.668496,25098,1996,1,1311680024,1549588634,0
GSM,270,77,6,10482,0,6.391548,49.683997,9875,328,1,1311680024,1328665811,0
GSM,270,77,6,4693,0,6.43957,49.683752,15043,1701,1,1311680024,1549959134,0
GSM,270,77,6,483,0,6.403585,49.691077,38182,1442,1,1311680024,1548751038,0
GSM,270,77,2,4411,0,6.511912,49.799707,21607,712,1,1311680024,1527144409,0
GSM,270,77,2,1331,0,6.510382,49.830115,10965,1827,1,1311680024,1533276389,0
GSM,270,77,6,412,0,6.439928,49.698853,29011,956,1,1311680024,1548151760,0
GSM,270,77,6,411,0,6.57414,49.760436,18741,1948,1,1311680024,1545382930,0
GSM,270,77,6,1332,0,6.536055,49.774459,33122,1652,1,1311680024,1511188130,0
GSM,270,77,1,10821,0,6.29471,49.644302,9210,282,1,1311680025,1328104121,0
GSM,270,77,1,10822,0,6.273305,49.641055,10289,187,1,1311680025,1328104211,0
GSM,270,77,1,13511,0,6.193707,49.631491,7093,106,1,1311680025,1328104481,0
GSM,270,77,2,802,0,6.19049,49.64243,24045,2000,1,1311680025,1542959473,0
GSM,270,77,1,3061,0,6.180084,49.618337,21021,2000,1,1311680156,1549935760,0
GSM,270,77,1,751,0,6.182257,49.624925,13445,1027,1,1311680156,1544578171,0
GSM,270,77,1,1412,0,6.186081,49.630868,24031,578,1,1311680156,1549876870,0
GSM,270,77,1,2042,0,6.169925,49.611065,12037,2000,1,1311680286,1549867157,0
GSM,270,77,1,651,0,6.1304,49.594649,9710,862,1,1311680286,1536306954,0
GSM,270,77,1,2032,0,6.171342,49.636712,25932,626,1,1311680286,1535935154,0
GSM,270,77,1,581,0,6.152754,49.609799,3398,500,1,1311680286,1499910473,0
GSM,270,77,1,1262,0,6.167469,49.603865,15941,129,1,1311680286,1396196122,0
GSM,270,77,65281,673,0,6.135174,49.574023,13817,20,1,1311680416,1449116705,0
GSM,270,77,1,671,0,6.162825,49.569838,8046,1424,1,1311680416,1500368425,0
GSM,270,77,1,4752,0,6.136962,49.577729,18268,988,1,1311680416,1548407334,0
GSM,270,77,1,652,0,6.122901,49.576435,24641,862,1,1311680416,1545096905,0
GSM,270,77,1,861,0,6.106318,49.584597,26116,1353,1,1311680546,1547619670,0
GSM,270,77,1,712,0,6.130235,49.613369,17386,1988,1,1311680546,1538158478,0
GSM,270,77,1,10862,0,6.10362,49.567999,14222,92,1,1311680546,1328746943,0
GSM,270,77,1,2083,0,6.111948,49.58422,12692,158,1,1311680546,1536138394,0
GSM,270,77,1,862,0,6.088599,49.578884,14452,580,1,1311680546,1549858524,0
GSM,270,77,1,361,0,6.088666,49.569956,24961,145,1,1311680546,1400664671,0
GSM,270,77,1,653,0,6.091692,49.588662,14715,556,1,1311680676,1549851086,0
GSM,270,77,1,2122,0,6.102987,49.591261,9295,689,1,1311680676,1544597838,0
GSM,270,77,1,12872,0,6.116773,49.585557,2682,5,1,1311680676,1328746763,0
GSM,270,77,1,2572,0,6.075898,49.582942,14400,231,1,1311680805,1400664187,0
GSM,270,77,1,2571,0,6.077261,49.555871,11175,111,1,1311680805,1400664305,0
GSM,270,77,3,351,0,6.042237,49.524121,9550,55,1,1311680935,1523005739,0
GSM,270,77,3,1551,0,6.006029,49.524351,6476,42,1,1311680935,1542353896,0
GSM,270,77,3,3351,0,5.967482,49.514301,37168,281,1,1311681065,1549606797,0
GSM,270,77,3,1902,0,6.001609,49.514402,32644,380,1,1311681065,1490668141,0
GSM,270,77,3,322,0,5.966729,49.51663,12596,243,1,1311681065,1537923501,0
GSM,270,77,4,321,0,5.961476,49.543215,23514,230,1,1311681065,1417774689,0
GSM,270,77,3,1581,0,6.039168,49.519768,9581,198,1,1311681194,1537865022,0
GSM,270,77,3,11353,0,5.990514,49.514749,9725,141,1,1311681324,1549857771,0
GSM,270,77,3,1901,0,5.972763,49.521793,10796,399,1,1311681454,1489635187,0
GSM,270,77,3,11901,0,5.974071,49.518669,10760,102,1,1311681454,1489642020,0
GSM,270,77,3,2543,0,5.982224,49.516379,13020,278,1,1311681584,1549857771,0
GSM,270,77,4,1672,0,5.936338,49.532901,9602,140,1,1311681584,1543387119,0
GSM,270,77,4,1673,0,5.9135,49.532933,7739,278,1,1311681714,1543387358,0
GSM,270,77,4,3742,0,5.912511,49.544127,10981,264,1,1311681714,1536219548,0
GSM,270,77,4,311,0,5.914517,49.53659,22521,224,1,1311681714,1550041724,0
GSM,270,77,4,1931,0,5.90614,49.536934,23063,203,1,1311681714,1545044324,0
GSM,270,77,4,1671,0,5.920317,49.538645,7479,144,1,1311681714,1548391060,0
GSM,270,77,4,3741,0,5.892462,49.556081,5300,478,1,1311681714,1543417073,0
GSM,270,77,4,3743,0,5.895713,49.543936,7737,186,1,1311681714,1542974518,0
GSM,270,77,4,3744,0,5.880266,49.554891,17593,1126,1,1311681844,1517332948,0
GSM,270,77,4,103,0,5.896857,49.563728,16850,159,1,1311681974,1536169177,0
GSM,270,77,4,13742,0,5.89265,49.548165,5337,43,1,1311681974,1328068847,0
GSM,270,77,4,13741,0,5.898794,49.549479,16109,37,1,1311681974,1328068847,0
GSM,270,77,65284,3744,0,5.88707,49.557724,1000,3,1,1311662233,1311662233,0
GSM,270,77,65284,3741,0,5.889359,49.555618,1150,5,1,1311662533,1311662533,0
GSM,270,77,4,13743,0,5.871127,49.552561,18108,39,1,1311682242,1328068757,0
GSM,270,77,4,1543,0,5.895037,49.557219,8549,111,1,1311682372,1474601695,0
GSM,270,77,65284,3742,0,5.901032,49.552803,1000,4,1,1311682501,1332415489,0
GSM,270,77,4,1833,0,5.900848,49.537538,2651,71,1,1311682634,1359785892,0
GSM,270,1,1010,15907,0,5.900559,49.540913,7720,251,1,1311683014,1371425856,0
GSM,270,1,1010,15906,0,5.900984,49.540582,7680,241,1,1311683014,1352291501,0
GSM,270,77,4,1933,0,5.900233,49.537464,5122,159,1,1311683014,1536813189,0
GSM,270,99,12,22073,0,5.931097,49.567433,3659,5,1,1311666075,1311666075,0
GSM,270,99,12,22143,0,5.899735,49.54216,1669,9,1,1311683014,1313564203,0
GSM,270,99,12,12103,0,5.89983,49.542332,1657,8,1,1311683014,1313562438,0
GSM,270,77,4,10311,0,5.904549,49.527207,8638,149,1,1311683014,1542958336,0
